date,latitude,longitude,NO2_column_density_mol_m2
2026-08-25,24.834027777777923,66.78640873015871,1.3827331e-05
2026-08-25,24.834027777777923,66.84097222222219,1.9046705e-05
2026-08-25,24.834027777777923,66.89553571428567,2.3294217e-05
2026-08-25,24.834027777777923,66.95009920634917,2.268665e-05
2026-08-25,24.834027777777923,67.00466269841264,2.6186932e-05
2026-08-25,24.834027777777923,67.05922619047612,2.754747e-05
2026-08-25,24.834027777777923,67.1137896825396,4.1913856e-05
2026-08-25,24.834027777777923,67.1683531746031,5.4938297e-05
2026-08-25,24.834027777777923,67.22291666666658,4.317457e-05
2026-08-25,24.834027777777923,67.27748015873006,5.0450835e-05
2026-08-25,24.834027777777923,67.33204365079354,4.7189835e-05
2026-08-25,24.834027777777923,67.38660714285703,5.7778077e-05
2026-08-25,24.834027777777923,67.44117063492051,6.4958156e-05
2026-08-25,24.834027777777923,67.49573412698399,6.0278024e-05
2026-08-25,24.834027777777923,67.55029761904747,6.299262e-05
2026-08-25,24.834027777777923,67.60486111111095,5.8380516e-05
2026-08-25,24.79930555555571,66.67728174603175,1.6943784e-05
2026-08-25,24.79930555555571,66.73184523809523,1.6943784e-05
2026-08-25,24.79930555555571,66.78640873015871,1.3827331e-05
2026-08-25,24.79930555555571,66.84097222222219,2.3661538e-05
2026-08-25,24.79930555555571,66.89553571428567,2.268665e-05
2026-08-25,24.79930555555571,66.95009920634917,2.268665e-05
2026-08-25,24.79930555555571,67.00466269841264,2.4297236e-05
2026-08-25,24.79930555555571,67.05922619047612,2.754747e-05
2026-08-25,24.79930555555571,67.1137896825396,2.4963798e-05
2026-08-25,24.79930555555571,67.1683531746031,2.4963798e-05
2026-08-25,24.79930555555571,67.22291666666658,4.317457e-05
2026-08-25,24.79930555555571,67.27748015873006,3.2764612e-05
2026-08-25,24.79930555555571,67.33204365079354,4.7189835e-05
2026-08-25,24.79930555555571,67.38660714285703,4.8961392e-05
2026-08-25,24.79930555555571,67.44117063492051,4.8961392e-05
2026-08-25,24.79930555555571,67.49573412698399,6.0278024e-05
2026-08-25,24.79930555555571,67.55029761904747,3.6032918e-05
